# fylite/ids-table/1
# dd_version 4.1.1
# ids temporary
# columns path kind ndim units coordinates same_as alternatives
dynamic_integer1d/identifier/index	I	0				
dynamic_integer1d/identifier/description	T	0				
constant_float2d	A	1		1...N		
constant_float2d/value	F	2	mixed	1...N|1...N		
constant_float2d/identifier	S	0				
constant_float2d/identifier/name	T	0				
constant_float2d/identifier/index	I	0				
constant_float2d/identifier/description	T	0				
constant_integer2d	A	1		1...N		
constant_integer2d/value	I	2		1...N|1...N		
constant_integer2d/identifier	S	0				
constant_integer2d/identifier/name	T	0				
constant_integer2d/identifier/index	I	0				
constant_integer2d/identifier/description	T	0				
dynamic_float2d	A	1		1...N		
dynamic_float2d/value	S	0	mixed			
dynamic_float2d/value/data	F	2	mixed	1...N|dynamic_float2d(i1)/value/time		
dynamic_float2d/value/time	F	1	s	1...N		
dynamic_float2d/identifier	S	0				
dynamic_float2d/identifier/name	T	0				
dynamic_float2d/identifier/index	I	0				
dynamic_float2d/identifier/description	T	0				
dynamic_integer2d	A	1		1...N		
dynamic_integer2d/value	S	0				
dynamic_integer2d/value/data	I	2		1...N|dynamic_integer2d(i1)/value/time		
dynamic_integer2d/value/time	F	1	s	1...N		
dynamic_integer2d/identifier	S	0				
dynamic_integer2d/identifier/name	T	0				
dynamic_integer2d/identifier/index	I	0				
dynamic_integer2d/identifier/description	T	0				
constant_float3d	A	1		1...N		
constant_float3d/value	F	3	mixed	1...N|1...N|1...N		
constant_float3d/identifier	S	0				
constant_float3d/identifier/name	T	0				
constant_float3d/identifier/index	I	0				
constant_float3d/identifier/description	T	0				
constant_integer3d	A	1		1...N		
constant_integer3d/value	I	3		1...N|1...N|1...N		
constant_integer3d/identifier	S	0				
constant_integer3d/identifier/name	T	0				
constant_integer3d/identifier/index	I	0				
constant_integer3d/identifier/description	T	0				
dynamic_float3d	A	1		1...N		
dynamic_float3d/value	S	0	mixed			
dynamic_float3d/value/data	F	3	mixed	1...N|1...N|dynamic_float3d(i1)/value/time		
dynamic_float3d/value/time	F	1	s	1...N		
dynamic_float3d/identifier	S	0				
dynamic_float3d/identifier/name	T	0				
