# fylite/ids-table/1
# dd_version 4.1.1
# ids transport_solver_numerics
# columns path kind ndim units coordinates same_as alternatives
solver_1d/equation/primary_quantity/state_index	I	0				
solver_1d/equation/primary_quantity/profile	F	1	mixed	solver_1d(itime)/grid/rho_tor_norm		
solver_1d/equation/primary_quantity/d_dr	F	1	mixed	solver_1d(itime)/grid/rho_tor_norm		
solver_1d/equation/primary_quantity/d2_dr2	F	1	mixed	solver_1d(itime)/grid/rho_tor_norm		
solver_1d/equation/primary_quantity/d_dt	F	1	mixed	solver_1d(itime)/grid/rho_tor_norm		
solver_1d/equation/primary_quantity/d_dt_cphi	F	1	mixed	solver_1d(itime)/grid/rho_tor_norm		
solver_1d/equation/primary_quantity/d_dt_cr	F	1	mixed	solver_1d(itime)/grid/rho_tor_norm		
solver_1d/equation/computation_mode	S	0				
solver_1d/equation/computation_mode/name	T	0				
solver_1d/equation/computation_mode/index	I	0				
solver_1d/equation/computation_mode/description	T	0				
solver_1d/equation/boundary_condition	A	1		1...N		
solver_1d/equation/boundary_condition/type	S	0				
solver_1d/equation/boundary_condition/type/name	T	0				
solver_1d/equation/boundary_condition/type/index	I	0				
solver_1d/equation/boundary_condition/type/description	T	0				
solver_1d/equation/boundary_condition/value	F	1	mixed	1...3		
solver_1d/equation/boundary_condition/position	F	0	mixed			
solver_1d/equation/coefficient	A	1		1...N		
solver_1d/equation/coefficient/profile	F	1	mixed	solver_1d(itime)/grid/rho_tor_norm		
solver_1d/equation/convergence	S	0				
solver_1d/equation/convergence/iterations_n	I	0				
solver_1d/equation/convergence/delta_relative	S	0				
solver_1d/equation/convergence/delta_relative/value	F	0	1			
solver_1d/equation/convergence/delta_relative/expression	T	0				
solver_1d/control_parameters	S	0				
solver_1d/control_parameters/integer0d	A	1		1...N		
solver_1d/control_parameters/integer0d/name	T	0				
solver_1d/control_parameters/integer0d/value	I	0				
solver_1d/control_parameters/real0d	A	1		1...N		
solver_1d/control_parameters/real0d/name	T	0				
solver_1d/control_parameters/real0d/value	F	0	mixed			
solver_1d/drho_tor_dt	F	1	m.s^-1	solver_1d(itime)/grid/rho_tor_norm		
solver_1d/d_dvolume_drho_tor_dt	F	1	m^2.s^-1	solver_1d(itime)/grid/rho_tor_norm		
solver_1d/time	F	0	s			
boundary_conditions_ggd	A	1		boundary_conditions_ggd(itime)/time		
