# fylite/ids-table/1
# dd_version 4.1.1
# ids plasma_profiles
# columns path kind ndim units coordinates same_as alternatives
profiles_1d/t_i_average_fit/chi_squared	F	1	1	profiles_1d(itime)/t_i_average_fit/measured		
profiles_1d/t_i_average_fit/parameters	T	0				
profiles_1d/n_i_total_over_n_e	F	1	1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/n_i_thermal_total	F	1	m^-3	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/momentum_phi	F	1	kg.m^-1.s^-1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/zeff	F	1	1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/zeff_fit	S	0	1			
profiles_1d/zeff_fit/measured	F	1	mixed	1...N		
profiles_1d/zeff_fit/source	T	1		profiles_1d(itime)/zeff_fit/measured		
profiles_1d/zeff_fit/time_measurement	F	1	s	profiles_1d(itime)/zeff_fit/measured		
profiles_1d/zeff_fit/time_measurement_slice_method	S	0				
profiles_1d/zeff_fit/time_measurement_slice_method/name	T	0				
profiles_1d/zeff_fit/time_measurement_slice_method/index	I	0				
profiles_1d/zeff_fit/time_measurement_slice_method/description	T	0				
profiles_1d/zeff_fit/time_measurement_width	F	1	s	profiles_1d(itime)/zeff_fit/measured		
profiles_1d/zeff_fit/local	I	1		profiles_1d(itime)/zeff_fit/measured		
profiles_1d/zeff_fit/rho_tor_norm	F	1	1	profiles_1d(itime)/zeff_fit/measured		
profiles_1d/zeff_fit/rho_pol_norm	F	1	1	profiles_1d(itime)/zeff_fit/measured		
profiles_1d/zeff_fit/weight	F	1	1	profiles_1d(itime)/zeff_fit/measured		
profiles_1d/zeff_fit/reconstructed	F	1	mixed	profiles_1d(itime)/zeff_fit/measured		
profiles_1d/zeff_fit/chi_squared	F	1	1	profiles_1d(itime)/zeff_fit/measured		
profiles_1d/zeff_fit/parameters	T	0				
profiles_1d/pressure_ion_total	F	1	Pa	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/pressure_thermal	F	1	Pa	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/pressure_perpendicular	F	1	Pa	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/pressure_parallel	F	1	Pa	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/j_total	F	1	A.m^-2	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/current_parallel_inside	F	1	A	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/j_phi	F	1	A.m^-2	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/j_ohmic	F	1	A.m^-2	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/j_non_inductive	F	1	A.m^-2	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/j_bootstrap	F	1	A.m^-2	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/conductivity_parallel	F	1	ohm^-1.m^-1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/e_field	S	0	V.m^-1			
profiles_1d/e_field/radial	F	1	V.m^-1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/e_field/diamagnetic	F	1	V.m^-1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/e_field/parallel	F	1	V.m^-1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/e_field/poloidal	F	1	V.m^-1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/e_field/toroidal	F	1	V.m^-1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/phi_potential	F	1	V	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/rotation_frequency_tor_sonic	F	1	s^-1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/q	F	1	1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/magnetic_shear	F	1	1	profiles_1d(itime)/grid/rho_pol_norm		
profiles_1d/time	F	0	s			
profiles_2d	A	1		profiles_2d(itime)/time		
profiles_2d/grid_type	S	0				
profiles_2d/grid_type/name	T	0				
profiles_2d/grid_type/index	I	0				
profiles_2d/grid_type/description	T	0				
profiles_2d/grid	S	0				
profiles_2d/grid/dim1	F	1	mixed	1...N		
profiles_2d/grid/dim2	F	1	mixed	1...N		
profiles_2d/grid/volume_element	F	2	m^3	profiles_2d(itime)/grid/dim1|profiles_2d(itime)/grid/dim2		
profiles_2d/ion	A	1		1...N		
profiles_2d/ion/element	A	1		1...N		
profiles_2d/ion/element/a	F	0	u			
profiles_2d/ion/element/z_n	I	0	e			
profiles_2d/ion/element/atoms_n	I	0				
profiles_2d/ion/z_ion	F	0	e			
profiles_2d/ion/name	T	0				
profiles_2d/ion/ion_index	I	0				
profiles_2d/ion/temperature	F	2	eV	profiles_2d(itime)/grid/dim1|profiles_2d(itime)/grid/dim2		
profiles_2d/ion/density	F	2	m^-3	profiles_2d(itime)/grid/dim1|profiles_2d(itime)/grid/dim2		
profiles_2d/ion/density_thermal	F	2	m^-3	profiles_2d(itime)/grid/dim1|profiles_2d(itime)/grid/dim2		
profiles_2d/ion/density_fast	F	2	m^-3	profiles_2d(itime)/grid/dim1|profiles_2d(itime)/grid/dim2		
profiles_2d/ion/pressure	F	2	Pa	profiles_2d(itime)/grid/dim1|profiles_2d(itime)/grid/dim2		
